beds,date,price
2.0,2020-09-15,72.1878538342769
2.0,2020-09-16,72.33865156973752
2.0,2020-09-17,72.5174987133299
2.0,2020-09-18,74.64179104477611
2.0,2020-09-19,74.81343283582089
2.0,2020-09-20,72.40967575913535
2.0,2020-09-21,72.594184251158
2.0,2020-09-22,72.89500772002059
2.0,2020-09-23,73.00952135872362
2.0,2020-09-24,73.44390118373649
2.0,2020-09-25,76.00283067421513
2.0,2020-09-26,76.18553782810088
2.0,2020-09-27,73.79953679876479
2.0,2020-09-28,72.8659289758106
2.0,2020-09-29,72.72336592897581
2.0,2020-09-30,72.59083890890376
2.0,2020-10-01,73.10061760164693
2.0,2020-10-02,75.48147195059187
2.0,2020-10-03,75.58183221821925
2.0,2020-10-04,73.2228512609367
2.0,2020-10-05,73.3085434894493
2.0,2020-10-06,73.30931549150797
2.0,2020-10-07,73.29541945445187
2.0,2020-10-08,73.4045290787442
2.0,2020-10-09,75.47478126608338
2.0,2020-10-10,75.5229027277406
2.0,2020-10-11,73.37596500257334
2.0,2020-10-12,73.48713329902213
2.0,2020-10-13,73.55995882655687
2.0,2020-10-14,73.547092125579
2.0,2020-10-15,73.52676273803397
2.0,2020-10-16,75.54683479155945
2.0,2020-10-17,75.62300566134843
2.0,2020-10-18,73.17678847143593
2.0,2020-10-19,73.18090581574884
2.0,2020-10-20,73.29876479670612
2.0,2020-10-21,73.30519814719506
2.0,2020-10-22,73.33350488934637
2.0,2020-10-23,75.41199176531137
2.0,2020-10-24,75.38728769943387
2.0,2020-10-25,73.11580030880083
2.0,2020-10-26,73.19402985074628
2.0,2020-10-27,73.25579001544004
2.0,2020-10-28,73.30777148739064
2.0,2020-10-29,73.33350488934637
2.0,2020-10-30,75.55584148224395
2.0,2020-10-31,75.59212557900155
2.0,2020-11-01,73.21127123005661
2.0,2020-11-02,73.29207411219764
2.0,2020-11-03,73.38548636129697
2.0,2020-11-04,73.54246011322697
2.0,2020-11-05,73.5362840967576
2.0,2020-11-06,75.56536284096758
2.0,2020-11-07,75.57231085949563
2.0,2020-11-08,73.23108594956253
2.0,2020-11-09,73.27483273288729
2.0,2020-11-10,73.3502316006176
2.0,2020-11-11,73.37725167267112
2.0,2020-11-12,73.44750386001029
2.0,2020-11-13,75.57359752959341
2.0,2020-11-14,75.61888831703551
2.0,2020-11-15,73.26891405043747
2.0,2020-11-16,73.24781266083376
2.0,2020-11-17,73.30030880082347
2.0,2020-11-18,73.3623262995368
2.0,2020-11-19,73.3955223880597
2.0,2020-11-20,75.50591868244982
2.0,2020-11-21,75.5331960885229
2.0,2020-11-22,73.25347400926402
2.0,2020-11-23,73.30236747297992
2.0,2020-11-24,73.38419969119917
2.0,2020-11-25,73.46114256304683
2.0,2020-11-26,73.5229027277406
2.0,2020-11-27,75.73777663407103
2.0,2020-11-28,75.74832732887288
2.0,2020-11-29,73.34457025218734
2.0,2020-11-30,73.36387030365414
2.0,2020-12-01,73.57205352547606
2.0,2020-12-02,73.75913535769429
2.0,2020-12-03,73.64693772516726
2.0,2020-12-04,76.05455481214616
2.0,2020-12-05,76.03345342254246
2.0,2020-12-06,73.76788471435924
2.0,2020-12-07,73.58286155429748
2.0,2020-12-08,73.73314462171899
2.0,2020-12-09,73.60241893978385
2.0,2020-12-10,73.80519814719506
2.0,2020-12-11,75.95959855892949
2.0,2020-12-12,76.03834276891405
2.0,2020-12-13,73.67164179104478
2.0,2020-12-14,73.63201235203294
2.0,2020-12-15,73.75064333504889
2.0,2020-12-16,73.8049408131755
2.0,2020-12-17,73.88934637159032
2.0,2020-12-18,76.53293875450335
2.0,2020-12-19,76.64822439526506
2.0,2020-12-20,74.86798764796706
2.0,2020-12-21,74.82475553268142
2.0,2020-12-22,75.45548121461657
2.0,2020-12-23,75.98353062274833
2.0,2020-12-24,76.9825012866701
2.0,2020-12-25,79.07282552753475
2.0,2020-12-26,79.68553782810088
2.0,2020-12-27,78.16134843026248
2.0,2020-12-28,78.8623262995368
2.0,2020-12-29,80.01904271744725
2.0,2020-12-30,83.23648996397324
2.0,2020-12-31,85.69711785898096
2.0,2021-01-01,83.01852804940813
2.0,2021-01-02,81.35229027277406
2.0,2021-01-03,77.14487905301081
2.0,2021-01-04,75.27895007720021
2.0,2021-01-05,75.02470406587751
2.0,2021-01-06,74.78178075141534
2.0,2021-01-07,74.79567678847144
2.0,2021-01-08,76.68322182192486
2.0,2021-01-09,76.69660319094184
2.0,2021-01-10,74.1497683993824
2.0,2021-01-11,74.15002573340196
2.0,2021-01-12,74.12609366958311
2.0,2021-01-13,74.44287184765827
2.0,2021-01-14,74.4788986103963
2.0,2021-01-15,76.90298507462687
2.0,2021-01-16,76.9094184251158
2.0,2021-01-17,74.63329902213073
2.0,2021-01-18,74.62635100360268
2.0,2021-01-19,75.00977869274318
2.0,2021-01-20,74.68811116829644
2.0,2021-01-21,74.9879053010808
2.0,2021-01-22,76.89989706639217
2.0,2021-01-23,76.61631497683994
2.0,2021-01-24,74.8157488419969
2.0,2021-01-25,74.24678332475553
2.0,2021-01-26,74.32835820895522
2.0,2021-01-27,74.61631497683994
2.0,2021-01-28,74.3417395779722
2.0,2021-01-29,76.3363355635615
2.0,2021-01-30,76.2735460627895
2.0,2021-01-31,74.61811631497685
2.0,2021-02-01,74.75681935151827
2.0,2021-02-02,75.57720020586721
2.0,2021-02-03,75.8242408646423
2.0,2021-02-04,75.52161605764282
2.0,2021-02-05,76.9788986103963
2.0,2021-02-06,76.73494595985589
2.0,2021-02-07,74.95316520844055
2.0,2021-02-08,74.53268142048378
2.0,2021-02-09,74.86567164179104
2.0,2021-02-10,74.88625836335564
2.0,2021-02-11,75.03345342254246
2.0,2021-02-12,77.3417395779722
2.0,2021-02-13,77.09495625321668
2.0,2021-02-14,75.06716417910448
2.0,2021-02-15,75.02187339166238
2.0,2021-02-16,75.38111168296449
2.0,2021-02-17,75.3834276891405
2.0,2021-02-18,75.44029850746269
2.0,2021-02-19,77.13818836850231
2.0,2021-02-20,77.16031909418425
2.0,2021-02-21,75.06716417910448
2.0,2021-02-22,75.00746268656717
2.0,2021-02-23,74.76634071024189
2.0,2021-02-24,74.80468347915594
2.0,2021-02-25,74.82810087493567
2.0,2021-02-26,76.86078229541945
2.0,2021-02-27,76.99948533196088
2.0,2021-02-28,74.93566649511065
2.0,2021-03-01,76.16598044261451
2.0,2021-03-02,76.5174987133299
2.0,2021-03-03,76.5398867730314
2.0,2021-03-04,76.29207411219764
2.0,2021-03-05,78.50617601646938
2.0,2021-03-06,78.57282552753475
2.0,2021-03-07,76.23494595985589
2.0,2021-03-08,76.79053010808029
2.0,2021-03-09,77.14359238291303
2.0,2021-03-10,77.33839423571796
2.0,2021-03-11,77.77869274318064
2.0,2021-03-12,79.4027277406073
2.0,2021-03-13,79.03216675244467
2.0,2021-03-14,77.1672671127123
2.0,2021-03-15,76.40221307256819
2.0,2021-03-16,76.57462686567165
2.0,2021-03-17,76.64951106536284
2.0,2021-03-18,76.71461657231086
2.0,2021-03-19,78.52393206381883
2.0,2021-03-20,78.61348430262481
2.0,2021-03-21,76.6878538342769
2.0,2021-03-22,76.67858980957283
2.0,2021-03-23,76.72593926917139
2.0,2021-03-24,76.75527534740093
2.0,2021-03-25,76.85434894493052
2.0,2021-03-26,78.68708183221823
2.0,2021-03-27,78.74472465259907
2.0,2021-03-28,76.78126608337622
2.0,2021-03-29,76.8031394750386
2.0,2021-03-30,76.87853834276892
2.0,2021-03-31,76.84765826042202
2.0,2021-04-01,77.03088008234688
2.0,2021-04-02,79.07797220792588
2.0,2021-04-03,79.17421513124035
2.0,2021-04-04,77.28152341739577
2.0,2021-04-05,76.73854863612969
2.0,2021-04-06,76.91765311374164
2.0,2021-04-07,76.9426145136387
2.0,2021-04-08,77.01955738548637
2.0,2021-04-09,78.54014410705095
2.0,2021-04-10,78.6219763252702
2.0,2021-04-11,76.66289243437983
2.0,2021-04-12,77.33427689140504
2.0,2021-04-13,77.41559444158517
2.0,2021-04-14,77.05892949047865
2.0,2021-04-15,77.37931034482759
2.0,2021-04-16,78.8556356150283
2.0,2021-04-17,78.91096242923314
2.0,2021-04-18,77.18862583633556
2.0,2021-04-19,77.43103448275862
2.0,2021-04-20,77.54091610910963
2.0,2021-04-21,77.19943386515698
2.0,2021-04-22,77.60061760164693
2.0,2021-04-23,79.45187853834277
2.0,2021-04-24,79.52187339166238
2.0,2021-04-25,77.56664951106536
2.0,2021-04-26,78.62094698919198
2.0,2021-04-27,79.25038600102934
2.0,2021-04-28,79.3870303654143
2.0,2021-04-29,78.80931549150797
2.0,2021-04-30,80.7246525990736
2.0,2021-05-01,80.43257848687597
2.0,2021-05-02,78.13432835820896
2.0,2021-05-03,77.88934637159032
2.0,2021-05-04,77.57462686567165
2.0,2021-05-05,77.31369016984046
2.0,2021-05-06,77.64822439526506
2.0,2021-05-07,79.33865156973752
2.0,2021-05-08,79.35460627895007
2.0,2021-05-09,77.54117344312918
2.0,2021-05-10,77.53860010293361
2.0,2021-05-11,77.58260422027791
2.0,2021-05-12,77.89114770972722
2.0,2021-05-13,78.21204323211529
2.0,2021-05-14,79.91739577972209
2.0,2021-05-15,79.93746783324755
2.0,2021-05-16,77.49897066392177
2.0,2021-05-17,77.74575398867731
2.0,2021-05-18,77.34122490993309
2.0,2021-05-19,77.4009264024704
2.0,2021-05-20,77.15491507977355
2.0,2021-05-21,79.92897581060217
2.0,2021-05-22,80.25965002573341
2.0,2021-05-23,78.15311374163664
2.0,2021-05-24,77.86798764796706
2.0,2021-05-25,77.70818322182193
2.0,2021-05-26,77.69994853319609
2.0,2021-05-27,77.90658775090067
2.0,2021-05-28,79.52521873391662
2.0,2021-05-29,79.58260422027791
2.0,2021-05-30,77.80725681935152
2.0,2021-05-31,77.55764282038085
2.0,2021-06-01,77.61785898095728
2.0,2021-06-02,77.64333504889346
2.0,2021-06-03,77.87236232629954
2.0,2021-06-04,79.81008749356666
2.0,2021-06-05,79.84482758620689
2.0,2021-06-06,77.609881626351
2.0,2021-06-07,77.40504374678332
2.0,2021-06-08,77.625579001544
2.0,2021-06-09,77.4045290787442
2.0,2021-06-10,77.46757591353577
2.0,2021-06-11,79.25090066906846
2.0,2021-06-12,79.28358208955224
2.0,2021-06-13,77.29130211013896
2.0,2021-06-14,77.29155944415852
2.0,2021-06-15,77.35717961914565
2.0,2021-06-16,77.34431291816779
2.0,2021-06-17,77.4233144621719
2.0,2021-06-18,79.30931549150797
2.0,2021-06-19,79.3345342254246
2.0,2021-06-20,77.3345342254246
2.0,2021-06-21,77.39526505404014
2.0,2021-06-22,77.46088522902728
2.0,2021-06-23,77.40890375707669
2.0,2021-06-24,77.43077714873907
2.0,2021-06-25,79.61966031909418
2.0,2021-06-26,79.66443643849716
2.0,2021-06-27,77.48198661863098
2.0,2021-06-28,77.27689140504374
2.0,2021-06-29,77.4861039629439
2.0,2021-06-30,77.48404529078744
2.0,2021-07-01,77.74369531652084
2.0,2021-07-02,79.75424601132269
2.0,2021-07-03,79.25733401955739
2.0,2021-07-04,76.62403499742666
2.0,2021-07-05,76.53474009264025
2.0,2021-07-06,76.58569222851261
2.0,2021-07-07,76.67498713329903
2.0,2021-07-08,76.8067421513124
2.0,2021-07-09,78.71384457025219
2.0,2021-07-10,78.77637673700463
2.0,2021-07-11,76.66958311888831
2.0,2021-07-12,76.48224395265053
2.0,2021-07-13,76.49845599588265
2.0,2021-07-14,76.53396809058158
2.0,2021-07-15,76.74060730828616
2.0,2021-07-16,78.5398867730314
2.0,2021-07-17,78.59006690684508
2.0,2021-07-18,76.58054554812146
2.0,2021-07-19,76.57462686567165
2.0,2021-07-20,76.6165723108595
2.0,2021-07-21,76.66984045290788
2.0,2021-07-22,76.58852290272775
2.0,2021-07-23,78.53474009264025
2.0,2021-07-24,78.5277920741122
2.0,2021-07-25,76.51441070509522
2.0,2021-07-26,76.43875450334534
2.0,2021-07-27,76.48584662892435
2.0,2021-07-28,76.49768399382398
2.0,2021-07-29,76.62274832732888
2.0,2021-07-30,78.48661863098302
2.0,2021-07-31,78.50257334019557
2.0,2021-08-01,78.28872876994339
2.0,2021-08-02,78.3031394750386
2.0,2021-08-03,78.32758620689656
2.0,2021-08-04,78.32166752444674
2.0,2021-08-05,78.47169325784868
2.0,2021-08-06,80.33427689140504
2.0,2021-08-07,80.32295419454452
2.0,2021-08-08,78.31806484817292
2.0,2021-08-09,78.28023674729799
2.0,2021-08-10,78.31600617601647
2.0,2021-08-11,78.30622748327329
2.0,2021-08-12,78.48095728255275
2.0,2021-08-13,80.30056613484302
2.0,2021-08-14,80.3157488419969
2.0,2021-08-15,78.30211013896037
2.0,2021-08-16,78.21281523417396
2.0,2021-08-17,78.25141533710756
2.0,2021-08-18,78.26299536798764
2.0,2021-08-19,78.39706639217705
2.0,2021-08-20,80.26634071024189
2.0,2021-08-21,80.28075141533711
2.0,2021-08-22,78.26942871847658
2.0,2021-08-23,78.76042202779207
2.0,2021-08-24,78.8103448275862
2.0,2021-08-25,78.79258878023674
2.0,2021-08-26,78.90349974266599
2.0,2021-08-27,80.76196603190942
2.0,2021-08-28,80.89475038600104
2.0,2021-08-29,78.5802882141019
3.0,2020-09-01,106.37864077669903
3.0,2020-09-02,106.53574580759047
3.0,2020-09-03,107.16504854368932
3.0,2020-09-04,110.90820829655782
3.0,2020-09-05,111.90997352162401
3.0,2020-09-06,108.27449249779347
3.0,2020-09-07,108.38923212709621
3.0,2020-09-08,108.52868490732568
3.0,2020-09-09,108.65666372462489
3.0,2020-09-10,108.46425419240953
3.0,2020-09-11,111.61782877316858
3.0,2020-09-12,111.954986760812
3.0,2020-09-13,107.78817299205649
3.0,2020-09-14,108.14739629302736
3.0,2020-09-15,108.29126213592232
3.0,2020-09-16,108.64607237422771
3.0,2020-09-17,109.29390997352162
3.0,2020-09-18,112.44307149161519
3.0,2020-09-19,112.76434245366285
3.0,2020-09-20,108.53927625772286
3.0,2020-09-21,109.07766990291262
3.0,2020-09-22,110.22771403353927
3.0,2020-09-23,110.68755516328332
3.0,2020-09-24,112.09708737864078
3.0,2020-09-25,115.62753751103266
3.0,2020-09-26,116.3503971756399
3.0,2020-09-27,111.30803177405119
3.0,2020-09-28,110.05472197705207
3.0,2020-09-29,109.75375110326567
3.0,2020-09-30,109.19417475728156
3.0,2020-10-01,110.09885260370697
3.0,2020-10-02,113.37687555163284
3.0,2020-10-03,113.93733451015004
3.0,2020-10-04,109.44836716681377
3.0,2020-10-05,109.58252427184466
3.0,2020-10-06,109.48808473080318
3.0,2020-10-07,109.42983230361871
3.0,2020-10-08,109.62312444836716
3.0,2020-10-09,112.92321270962047
3.0,2020-10-10,113.18005295675198
3.0,2020-10-11,109.61871138570167
3.0,2020-10-12,110.15445719329215
3.0,2020-10-13,110.36363636363636
3.0,2020-10-14,110.1297440423654
3.0,2020-10-15,110.05648720211828
3.0,2020-10-16,113.09355692850839
3.0,2020-10-17,113.31685789938217
3.0,2020-10-18,109.3071491615181
3.0,2020-10-19,109.58693733451015
3.0,2020-10-20,109.84201235657547
3.0,2020-10-21,109.79611650485437
3.0,2020-10-22,110.05913503971756
3.0,2020-10-23,112.97352162400706
3.0,2020-10-24,112.94351279788172
3.0,2020-10-25,109.11209179170345
3.0,2020-10-26,109.27890556045895
3.0,2020-10-27,109.50661959399824
3.0,2020-10-28,109.59576345984112
3.0,2020-10-29,109.91791703442189
3.0,2020-10-30,112.9585172109444
3.0,2020-10-31,113.04854368932038
3.0,2020-11-01,108.29655781112092
3.0,2020-11-02,108.46866725507502
3.0,2020-11-03,108.65666372462489
3.0,2020-11-04,108.6090026478376
3.0,2020-11-05,108.72639011473963
3.0,2020-11-06,111.62224183583407
3.0,2020-11-07,111.76610767872904
3.0,2020-11-08,108.17652250661959
3.0,2020-11-09,108.32833186231244
3.0,2020-11-10,108.6063548102383
3.0,2020-11-11,108.64342453662842
3.0,2020-11-12,108.77228596646073
3.0,2020-11-13,111.76257722859664
3.0,2020-11-14,111.8693733451015
3.0,2020-11-15,108.13768755516328
3.0,2020-11-16,108.16769638128861
3.0,2020-11-17,108.35569285083848
3.0,2020-11-18,108.48984995586937
3.0,2020-11-19,108.67166813768756
3.0,2020-11-20,111.66460723742277
3.0,2020-11-21,111.84554280670785
3.0,2020-11-22,108.26566637246249
3.0,2020-11-23,108.5233892321271
3.0,2020-11-24,108.93380406001765
3.0,2020-11-25,109.1315092674316
3.0,2020-11-26,109.31421006178287
3.0,2020-11-27,112.35834068843778
3.0,2020-11-28,112.54633715798764
3.0,2020-11-29,108.85525154457193
3.0,2020-11-30,108.62488967343336
3.0,2020-12-01,109.07855251544572
3.0,2020-12-02,109.11297440423654
3.0,2020-12-03,109.10414827890556
3.0,2020-12-04,112.02736098852604
3.0,2020-12-05,112.19858781994704
3.0,2020-12-06,108.5631067961165
3.0,2020-12-07,108.49161518093557
3.0,2020-12-08,108.75463371579876
3.0,2020-12-09,108.73433362753751
3.0,2020-12-10,108.87996469549867
3.0,2020-12-11,112.03618711385701
3.0,2020-12-12,112.22153574580759
3.0,2020-12-13,108.63901147396292
3.0,2020-12-14,108.70079435127978
3.0,2020-12-15,108.8711385701677
3.0,2020-12-16,108.93733451015004
3.0,2020-12-17,109.16328331862313
3.0,2020-12-18,112.51544571932921
3.0,2020-12-19,113.00706090026479
3.0,2020-12-20,110.07413945278023
3.0,2020-12-21,111.0
3.0,2020-12-22,111.74227714033539
3.0,2020-12-23,112.83053839364518
3.0,2020-12-24,114.51368049426301
3.0,2020-12-25,117.49338040600176
3.0,2020-12-26,117.87466902030009
3.0,2020-12-27,117.01500441306267
3.0,2020-12-28,119.27537511032656
3.0,2020-12-29,123.07325684024713
3.0,2020-12-30,128.55251544571934
3.0,2020-12-31,134.98764342453663
3.0,2021-01-01,125.9593998234775
3.0,2021-01-02,122.10503089143866
3.0,2021-01-03,115.77228596646073
3.0,2021-01-04,111.306266548985
3.0,2021-01-05,110.60194174757281
3.0,2021-01-06,109.91968225948808
3.0,2021-01-07,109.96822594880847
3.0,2021-01-08,112.85789938217123
3.0,2021-01-09,112.90203000882613
3.0,2021-01-10,109.62577228596646
3.0,2021-01-11,109.59223300970874
3.0,2021-01-12,109.54280670785525
3.0,2021-01-13,109.43954104148278
3.0,2021-01-14,110.16063548102383
3.0,2021-01-15,113.51544571932921
3.0,2021-01-16,113.50661959399824
3.0,2021-01-17,110.2180052956752
3.0,2021-01-18,110.11915269196822
3.0,2021-01-19,110.16769638128861
3.0,2021-01-20,110.11473962930273
3.0,2021-01-21,110.14651368049427
3.0,2021-01-22,113.11915269196822
3.0,2021-01-23,113.27096204766107
3.0,2021-01-24,109.77493380406001
3.0,2021-01-25,109.63724624889673
3.0,2021-01-26,109.53309796999118
3.0,2021-01-27,109.60370697263902
3.0,2021-01-28,109.46601941747574
3.0,2021-01-29,112.38393645189761
3.0,2021-01-30,112.40070609002647
3.0,2021-01-31,109.32568402471315
3.0,2021-02-01,110.19682259488084
3.0,2021-02-02,111.50838481906443
3.0,2021-02-03,111.97705207413945
3.0,2021-02-04,112.23654015887026
3.0,2021-02-05,113.98234774933805
3.0,2021-02-06,113.61959399823478
3.0,2021-02-07,110.29126213592232
3.0,2021-02-08,109.67166813768756
3.0,2021-02-09,109.62842012356576
3.0,2021-02-10,110.25595763459842
3.0,2021-02-11,110.62842012356576
3.0,2021-02-12,113.85525154457193
3.0,2021-02-13,113.96910856134157
3.0,2021-02-14,110.67519858781995
3.0,2021-02-15,110.61782877316858
3.0,2021-02-16,110.66902030008826
3.0,2021-02-17,110.68490732568402
3.0,2021-02-18,111.20388349514563
3.0,2021-02-19,114.32656663724624
3.0,2021-02-20,114.44483671668138
3.0,2021-02-21,110.81112091791704
3.0,2021-02-22,110.03177405119153
3.0,2021-02-23,110.23918799646955
3.0,2021-02-24,110.33627537511033
3.0,2021-02-25,110.3495145631068
3.0,2021-02-26,113.37864077669903
3.0,2021-02-27,113.61694616063548
3.0,2021-02-28,110.33274492497793
3.0,2021-03-01,114.74227714033539
3.0,2021-03-02,115.03530450132392
3.0,2021-03-03,115.25507502206531
3.0,2021-03-04,115.45454545454545
3.0,2021-03-05,117.78552515445719
3.0,2021-03-06,117.81553398058253
3.0,2021-03-07,114.9143865842895
3.0,2021-03-08,115.30097087378641
3.0,2021-03-09,116.00353045013239
3.0,2021-03-10,116.81023830538393
3.0,2021-03-11,117.19417475728156
3.0,2021-03-12,119.49426301853487
3.0,2021-03-13,119.261253309797
3.0,2021-03-14,116.10150044130627
3.0,2021-03-15,114.81112091791704
3.0,2021-03-16,114.14298323036188
3.0,2021-03-17,114.08473080317741
3.0,2021-03-18,114.23477493380406
3.0,2021-03-19,116.96734333627538
3.0,2021-03-20,117.20211827007944
3.0,2021-03-21,114.36451897616946
3.0,2021-03-22,114.45189761694616
3.0,2021-03-23,114.59135039717565
3.0,2021-03-24,114.63106796116504
3.0,2021-03-25,114.80935569285084
3.0,2021-03-26,117.48455428067079
3.0,2021-03-27,117.6045895851721
3.0,2021-03-28,114.78817299205649
3.0,2021-03-29,114.9090909090909
3.0,2021-03-30,115.02383053839364
3.0,2021-03-31,114.84466019417475
3.0,2021-04-01,114.06178287731686
3.0,2021-04-02,117.12091791703442
3.0,2021-04-03,117.49779346866725
3.0,2021-04-04,114.64342453662842
3.0,2021-04-05,114.09443954104148
3.0,2021-04-06,114.63548102383054
3.0,2021-04-07,114.64165931156222
3.0,2021-04-08,114.86407766990291
3.0,2021-04-09,115.27978817299206
3.0,2021-04-10,115.51456310679612
3.0,2021-04-11,112.24271844660194
3.0,2021-04-12,114.43777581641659
3.0,2021-04-13,114.57193292144748
3.0,2021-04-14,114.46425419240953
3.0,2021-04-15,114.67431597528685
3.0,2021-04-16,117.32744924977935
3.0,2021-04-17,117.42630185348632
3.0,2021-04-18,114.43071491615181
3.0,2021-04-19,115.93115622241835
3.0,2021-04-20,116.09620476610768
3.0,2021-04-21,116.10238305383936
3.0,2021-04-22,116.3495145631068
3.0,2021-04-23,119.07237422771404
3.0,2021-04-24,119.87202118270079
3.0,2021-04-25,115.38658428949691
3.0,2021-04-26,120.93468667255075
3.0,2021-04-27,122.44218887908208
3.0,2021-04-28,122.92144748455428
3.0,2021-04-29,122.03000882612533
3.0,2021-04-30,122.89938217122683
3.0,2021-05-01,121.86319505736981
3.0,2021-05-02,117.3468667255075
3.0,2021-05-03,116.71315092674315
3.0,2021-05-04,116.45542806707856
3.0,2021-05-05,116.67343336275376
3.0,2021-05-06,116.92586054721977
3.0,2021-05-07,119.22947925860547
3.0,2021-05-08,119.25507502206531
3.0,2021-05-09,116.43071491615181
3.0,2021-05-10,116.58958517210944
3.0,2021-05-11,116.89496910856134
3.0,2021-05-12,117.67696381288614
3.0,2021-05-13,118.45101500441307
3.0,2021-05-14,120.61253309796999
3.0,2021-05-15,120.70609002647838
3.0,2021-05-16,117.47396293027361
3.0,2021-05-17,117.1774051191527
3.0,2021-05-18,115.6090026478376
3.0,2021-05-19,115.6531332744925
3.0,2021-05-20,115.84995586937335
3.0,2021-05-21,120.06001765225066
3.0,2021-05-22,120.74227714033539
3.0,2021-05-23,117.08473080317741
3.0,2021-05-24,116.16151809355694
3.0,2021-05-25,116.06090026478375
3.0,2021-05-26,116.14121800529567
3.0,2021-05-27,117.53398058252426
3.0,2021-05-28,120.59046778464254
3.0,2021-05-29,120.84819064430715
3.0,2021-05-30,117.30008826125331
3.0,2021-05-31,117.46072374227714
3.0,2021-06-01,117.46866725507502
3.0,2021-06-02,117.7396293027361
3.0,2021-06-03,118.45807590467784
3.0,2021-06-04,121.65666372462489
3.0,2021-06-05,121.99029126213593
3.0,2021-06-06,118.37775816416593
3.0,2021-06-07,117.88526037069727
3.0,2021-06-08,117.44924977934687
3.0,2021-06-09,117.24183583406884
3.0,2021-06-10,117.3901147396293
3.0,2021-06-11,119.22683142100618
3.0,2021-06-12,119.33274492497793
3.0,2021-06-13,115.73698146513681
3.0,2021-06-14,115.9126213592233
3.0,2021-06-15,116.15004413062665
3.0,2021-06-16,116.09002647837599
3.0,2021-06-17,116.28949691085613
3.0,2021-06-18,119.33804060017653
3.0,2021-06-19,119.51456310679612
3.0,2021-06-20,115.95233892321271
3.0,2021-06-21,115.96734333627538
3.0,2021-06-22,116.06090026478375
3.0,2021-06-23,116.02383053839364
3.0,2021-06-24,116.40247131509267
3.0,2021-06-25,120.0017652250662
3.0,2021-06-26,120.06531332744925
3.0,2021-06-27,116.36363636363636
3.0,2021-06-28,115.82171226831422
3.0,2021-06-29,117.22771403353927
3.0,2021-06-30,117.2180052956752
3.0,2021-07-01,117.61518093556928
3.0,2021-07-02,120.6540158870256
3.0,2021-07-03,120.45984112974405
3.0,2021-07-04,115.11385701676964
3.0,2021-07-05,115.01323918799648
3.0,2021-07-06,115.46954986760812
3.0,2021-07-07,115.64518976169461
3.0,2021-07-08,115.69902912621359
3.0,2021-07-09,119.0873786407767
3.0,2021-07-10,119.261253309797
3.0,2021-07-11,115.30891438658429
3.0,2021-07-12,115.0414827890556
3.0,2021-07-13,115.15445719329215
3.0,2021-07-14,115.15710503089144
3.0,2021-07-15,115.76345984112974
3.0,2021-07-16,118.66107678729038
3.0,2021-07-17,118.69108561341571
3.0,2021-07-18,115.26919682259488
3.0,2021-07-19,115.09973521624008
3.0,2021-07-20,115.39982347749338
3.0,2021-07-21,115.29037952338923
3.0,2021-07-22,115.33274492497793
3.0,2021-07-23,118.4748455428067
3.0,2021-07-24,118.7819947043248
3.0,2021-07-25,115.28243601059135
3.0,2021-07-26,115.10856134157105
3.0,2021-07-27,115.30097087378641
3.0,2021-07-28,115.41747572815534
3.0,2021-07-29,116.01147396293027
3.0,2021-07-30,119.06796116504854
3.0,2021-07-31,119.16769638128861
3.0,2021-08-01,119.5251544571933
3.0,2021-08-02,119.6522506619594
3.0,2021-08-03,119.75816416593116
3.0,2021-08-04,119.70079435127978
3.0,2021-08-05,119.75639894086495
3.0,2021-08-06,122.6928508384819
3.0,2021-08-07,122.89938217122683
3.0,2021-08-08,119.52780229479258
3.0,2021-08-09,119.34157105030891
3.0,2021-08-10,119.70255957634599
3.0,2021-08-11,119.49602824360106
3.0,2021-08-12,119.83053839364518
3.0,2021-08-13,122.68490732568402
3.0,2021-08-14,123.03265666372462
3.0,2021-08-15,119.5198587819947
3.0,2021-08-16,119.31332744924978
3.0,2021-08-17,119.39982347749338
3.0,2021-08-18,119.522506619594
3.0,2021-08-19,119.71315092674315
3.0,2021-08-20,122.56751985878199
3.0,2021-08-21,122.64695498676082
3.0,2021-08-22,119.2639011473963
3.0,2021-08-23,119.03971756398941
3.0,2021-08-24,119.26301853486319
3.0,2021-08-25,119.14651368049427
3.0,2021-08-26,119.3071491615181
3.0,2021-08-27,122.27978817299206
3.0,2021-08-28,122.77405119152692
3.0,2021-08-29,119.44130626654899
4.0,2020-09-01,118.4476650563607
4.0,2020-09-02,118.18679549114331
4.0,2020-09-03,119.46859903381643
4.0,2020-09-04,123.38003220611917
4.0,2020-09-05,123.33333333333333
4.0,2020-09-06,119.12721417069243
4.0,2020-09-07,119.45893719806763
4.0,2020-09-08,119.85024154589372
4.0,2020-09-09,120.43478260869566
4.0,2020-09-10,121.10144927536231
4.0,2020-09-11,125.10305958132045
4.0,2020-09-12,125.29790660225443
4.0,2020-09-13,120.72463768115942
4.0,2020-09-14,120.27214170692432
4.0,2020-09-15,120.60547504025764
4.0,2020-09-16,120.90016103059581
4.0,2020-09-17,121.79227053140097
4.0,2020-09-18,126.13687600644123
4.0,2020-09-19,126.4315619967794
4.0,2020-09-20,121.53945249597423
4.0,2020-09-21,121.84057971014492
4.0,2020-09-22,122.05152979066023
4.0,2020-09-23,122.89371980676329
4.0,2020-09-24,122.94202898550725
4.0,2020-09-25,129.12077294685992
